pdf_company_name,entity_name,normalized_name,address,postcode,address_source,lat,lon,coord_precision
Pemberton Civil AKL Limited,PEMBERTON CIVIL AKL LIMITED,PEMBERTON CIVIL AKL LIMITED,"32 Earthmover Crescent, Burbush, Hamilton, 3200, NEW ZEALAND",3200,address_for_service,-37.738201118884,175.217153865479,address_web
Reliable Roofing Solutions Limited,RELIABLE ROOFING SOLUTIONS LIMITED,RELIABLE ROOFING SOLUTIONS LIMITED,"Unit 1, 15 Ludlow Terrace, Totara Vale, Auckland, 0627, NEW ZEALAND",0627,address_for_service,-36.768875255607,174.728734332476,address_web
LX Homes Limited,LX HOMES LIMITED,LX HOMES LIMITED,"6 Trafalgar Street, Onehunga, Auckland, 1061, NEW ZEALAND",1061,address_for_service,-36.915280114354,174.769458479606,address_web
E & S MATUDIO FARMING LIMITED,E & S MATUDIO FARMING LIMITED,E S MATUDIO FARMING LIMITED,"481 Arapohue Road, Rd 4, Dargaville, 0374, NEW ZEALAND",0374,address_for_service,-35.9833,173.9667,original
UNION & CO MANAGEMENT LIMITED,UNION & CO MANAGEMENT LIMITED,UNION CO MANAGEMENT LIMITED,"620 Manukau Road, Epsom, Auckland, 1023, NEW ZEALAND",1023,public_address,-36.901427762071,174.773777590494,address_web
JKA ELECTRICAL LIMITED,JKA ELECTRICAL LIMITED,JKA ELECTRICAL LIMITED,"63c Glenview Road, Glen Eden, Auckland, 0602, NEW ZEALAND",0602,public_address,-36.903270439665,174.655443893119,address_web
Kingsland Brewing Company Limited,KINGSLAND BREWING COMPANY LIMITED,KINGSLAND BREWING COMPANY LIMITED,"Urbanaut Brewing Co, 597 New North Road, Auckland, 1021, NEW ZEALAND",1021,public_address,-36.873417,174.737305,address_web
WEBZILLA LIMITED,WEBZILLA LIMITED,WEBZILLA LIMITED,"Unit2/building I, 4 Orbit Drive, Auckland, 0632, NEW ZEALAND",0632,address_for_service,-36.741027094769,174.729388623838,address_web
Janet Hairstylists Limited,JANET HAIRSTYLISTS LIMITED,JANET HAIRSTYLISTS LIMITED,"1/23 Majoribanks Street, Mt Victoria, Wellington, 6011, NEW ZEALAND",6011,address_for_service,-41.294369260452,174.785482499183,address_web
Rocket Tech Limited,ROCKET TECH LIMITED,ROCKET TECH LIMITED,"179 High Street, Hutt Central, Lower Hutt, 5010, NEW ZEALAND",5010,public_address,-41.209374163863,174.902624876659,address_web
TD PAINTING LIMITED,TD PAINTING LIMITED,TD PAINTING LIMITED,"4 Walter Little Way, Flat Bush, Auckland, 2019, NEW ZEALAND",2019,address_for_service,-36.97083893091,174.903778561812,original
Ocean Blue Building Consultant Limited,OCEAN BLUE BUILDING CONSULTANT LIMITED,OCEAN BLUE BUILDING CONSULTANT LIMITED,"19 Emlyn Place, Torbay, Auckland, 0630, NEW ZEALAND",0630,address_for_service,-36.698403692198,174.72660356887,address_web
Unicom Intelligent Building Limited,UNICOM INTELLIGENT BUILDING LIMITED,UNICOM INTELLIGENT BUILDING LIMITED,"Building M1, 261 Morrin Road, Saint Johns, Auckland, 1072, NEW ZEALAND",1072,address_for_service,-36.8829378704,174.850042264373,address_web
XH International Group Limited,XH INTERNATIONAL GROUP LIMITED,XH INTERNATIONAL GROUP LIMITED,"40 Bannockburn Road, Opaheke, Papakura, 2113, NEW ZEALAND",2113,address_for_service,-37.079452554267,174.949161538365,address_web
Pannu trading limited,PANNU TRADING LIMITED,PANNU TRADING LIMITED,"54c Takanini School Road, Takanini, Takanini, 2112, NEW ZEALAND",2112,address_for_service,-37.036862050666,174.921749697496,address_web
Jogger Transport Limited,JOGGER TRANSPORT LIMITED,JOGGER TRANSPORT LIMITED,"18 Brookview Drive, Flat Bush, Flat Bush, Auckland, 2019, NEW ZEALAND",2019,public_address,-36.97273734816,174.91298172386,original
Accountability Net Limited,ACCOUNTABILITY NET LIMITED,ACCOUNTABILITY NET LIMITED,"Unit F, Block 2, 44 - 46 Constellation Drive, Rosedale, North Shore City, 0632, NEW ZEALAND",0632,address_for_service,-36.749283269397,174.729875696232,address_web
OCEANIA DISTRIBUTION LIMITED,OCEANIA DISTRIBUTION LIMITED,OCEANIA DISTRIBUTION LIMITED,"Level 3, Craigs Investment Building, Mountain Club, 36 Grant Road, Five Mile, Queenstown, 9371, NEW ZEALAND",9371,address_for_service,-45.01350326697,168.743759164933,address_web
Octopus Inc Limited,OCTOPUS INC LIMITED,OCTOPUS INC LIMITED,"Unit C, 114 Robert Street, Whangarei, 0110, NEW ZEALAND",0110,address_for_service,-35.727143118031,174.325154495577,address_web
FOREST AIRE AUTOMOTIVE AIRCONDITIONING LIMITED,FOREST AIRE AUTOMOTIVE AIRCONDITIONING LIMITED,FOREST AIRE AUTOMOTIVE AIRCONDITIONING LIMITED,"Po Box 7409, Te Ngae, Rotorua, 3042, NEW ZEALAND",3042,public_address,-38.1326,176.2982,original
KONE ELEVATORS NZ LIMITED,KONE ELEVATORS (NZ) LIMITED,KONE ELEVATORS NZ LIMITED,"Level 2, 22 Pollen Street, Grey Lynn, Auckland, 1021, NEW ZEALAND",1021,address_for_service,-36.86043878871,174.749723456218,address_web
VMAX MANAGEMENT LIMITED,VMAX MANAGEMENT LIMITED,VMAX MANAGEMENT LIMITED,"Level 4, 135 Broadway, Auckland, Auckland, 1023 , New Zealand, Auckland, 1023, NEW ZEALAND",1023,address_for_service,-36.86813903361,174.777794282314,address_web
Nspacetravel Limited,NSPACETRAVEL LIMITED,NSPACETRAVEL LIMITED,"16 John Annan Street, Halswell, Christchurch, 8025, NEW ZEALAND",8025,address_for_service,-43.575167676236,172.550023306417,address_web
Parks Garage Limited,PARKS GARAGE LIMITED,PARKS GARAGE LIMITED,"Level 4, 123 Victoria Street, Christchurch Central, Christchurch, 8013, NEW ZEALAND",8013,address_for_service,-43.523624922858,172.629817767362,address_web
KOLOMBO LANKA PVT LIMITED,KOLOMBO LANKA PVT LIMITED,KOLOMBO LANKA PVT LIMITED,"69 Raleigh Road, Northcote, Auckland, 0627, NEW ZEALAND",0627,address_for_service,-36.801426502318,174.738728494727,address_web
PESH ADVANCE HORTICULTURE LIMITED,PESH ADVANCE HORTICULTURE LIMITED,PESH ADVANCE HORTICULTURE LIMITED,"Level 2, 1 Wesley Street, Pukekohe, 2120, NEW ZEALAND",2120,address_for_service,-37.201821635106,174.903005750339,address_web
PS Distributors Limited,PS DISTRIBUTORS LIMITED,PS DISTRIBUTORS LIMITED,"10 Glencalder Place, Wattle Downs, Auckland, 2103, NEW ZEALAND",2103,address_for_service,-37.044804155382,174.891093221908,address_web
Rns Building Services Limited,RNS BUILDING SERVICES LIMITED,RNS BUILDING SERVICES LIMITED,"325 Massey Road, Mangere East, Auckland, 2024, NEW ZEALAND",2024,address_for_service,-36.964479245695,174.827804320877,address_web
Warmkiwi Limited,WARMKIWI LIMITED,WARMKIWI LIMITED,"586 South Titirangi Road, Titirangi, Auckland, 0604, NEW ZEALAND",0604,address_for_service,-36.945752690987,174.655850080147,address_web
Carters Tyre Service Limited,CARTERS TYRE SERVICE LIMITED,CARTERS TYRE SERVICE LIMITED,"52 Highbrook Drive, East Tamaki, Auckland, 2013, NEW ZEALAND",2013,registered_office,-36.936902490881,174.876746840252,address_web
WE CARE RENTALS LIMITED,WE CARE RENTALS LIMITED,WE CARE RENTALS LIMITED,"2b Carlos Drive, Flat Bush, Auckland, 2016, NEW ZEALAND",2016,address_for_service,-36.959917101525,174.926530902705,address_web
BODY IN MOTION PHYSIOTHERAPY & REHABILITATION LIMITED,BODY IN MOTION PHYSIOTHERAPY & REHABILITATION LIMITED,BODY IN MOTION PHYSIOTHERAPY REHABILITATION LIMITED,"15 Tui Street, Mount Maunganui, Mount Maunganui, 3116, NEW ZEALAND",3116,address_for_service,-37.658131605786,176.205780150465,address_web
Bruce McLaren Retirement Village Limited,BRUCE MCLAREN RETIREMENT VILLAGE LIMITED,BRUCE MCLAREN RETIREMENT VILLAGE LIMITED,"92d Russley Road, Russley, Christchurch, 8042, NEW ZEALAND",8042,address_for_service,-43.514136524645,172.537927046669,address_web
ULTIMATE CONTAINER TRANSPORT LIMITED,ULTIMATE CONTAINER TRANSPORT LIMITED,ULTIMATE CONTAINER TRANSPORT LIMITED,"19 Tarapiroe Avenue, Takanini, Takanini, 2112, NEW ZEALAND",2112,address_for_service,-37.037818886823,174.938045709831,address_web
Pure Water Blasting Limited,PURE WATER BLASTING LIMITED,PURE WATER BLASTING LIMITED,"7 Saint Elmo Rise, Shamrock Park, Auckland, 2016, NEW ZEALAND",2016,address_for_service,-36.924604101537,174.928690919154,address_web
Sidhu & Kahlon Limited,SIDHU & KAHLON LIMITED,SIDHU KAHLON LIMITED,"7 Annmarie Avenue, Totara Park, Auckland, 2019, NEW ZEALAND",2019,address_for_service,-36.992318479806,174.936941477906,original
Brightview Dairy limited,BRIGHTVIEW DAIRY LIMITED,BRIGHTVIEW DAIRY LIMITED,"173 Spey Street, Invercargill, Invercargill, 9840, NEW ZEALAND",9840,address_for_service,-46.409824107033,168.354193786324,address_web
REVOLUTION REAL ESTATE NZ LIMITED,REVOLUTION REAL ESTATE NZ LIMITED,REVOLUTION REAL ESTATE NZ LIMITED,"13 Springcombe Road, St Heliers, Auckland, 1071, NEW ZEALAND",1071,address_for_service,-36.845898477349,174.864019252003,address_web
Metal Staff Roofing Limited,METAL STAFF ROOFING LIMITED,METAL STAFF ROOFING LIMITED,"29b Maungarei Road, Remuera, Auckland, 1050, NEW ZEALAND",1050,address_for_service,-36.883600669393,174.816043253437,address_web
Priestley's Cuisine Limited,PRIESTLEY'S CUISINE LIMITED,PRIESTLEY S CUISINE LIMITED,"10 Craig Thompson Drive, Flemington, Lincoln, 7608, NEW ZEALAND",7608,address_for_service,-43.633785719813,172.492760239398,address_web
AR Pro limited,AR PRO LIMITED,AR PRO LIMITED,"280 Great South Road, Manurewa, 2102, NEW ZEALAND",2102,address_for_service,-37.030576251927,174.9045465956,address_web
Westpac New Zealand Limited,WESTPAC NEW ZEALAND LIMITED,WESTPAC NEW ZEALAND LIMITED,"Westpac On Takutai Square, 53 Galway Street, Auckland, 1010, NEW ZEALAND",1010,address_for_service,-36.845120190105,174.769774309718,address_web
Hayina 5 Farms Limited,HAYINA 5 FARMS LIMITED,HAYINA 5 FARMS LIMITED,"20 Arawa Street, Matamata, Matamata, 3400, NEW ZEALAND",3400,address_for_service,-37.811717287602,175.772202882674,address_web
Sherson Willis Limited,SHERSON WILLIS LIMITED,SHERSON WILLIS LIMITED,"Level 4, 104 Fanshawe Street, Auckland, 1010, NEW ZEALAND",1010,address_for_service,-36.846015209726,174.759186373446,address_web
A J FARMS LIMITED,A J FARMS LIMITED,A J FARMS LIMITED,"Suite 2, 226 Thames Street, Morrinsville, Morrinsville, 3300, NEW ZEALAND",3300,address_for_service,-37.658483394263,175.527554766986,address_web
SSW HORTICULTURE LIMITED,SSW HORTICULTURE LIMITED,SSW HORTICULTURE LIMITED,"120 Whakaturou Crescent, Pyes Pa, Tauranga, 3112, NEW ZEALAND",3112,address_for_service,-37.768212607022,176.113260870852,address_web
JSR Tiling Limited,JSR TILING LIMITED,JSR TILING LIMITED,"9a Sir Gil Simpson Drive, Burnside, Christchurch, 8053, NEW ZEALAND",8053,address_for_service,-43.492309797319,172.558668820448,address_web
Windwhistle Pastoral Limited,WINDWHISTLE PASTORAL LIMITED,WINDWHISTLE PASTORAL LIMITED,"Level 2, Kettlewell House, 680 Colombo Street, Christchurch, 8011, NEW ZEALAND",8011,address_for_service,-43.533543599019,172.636726543737,address_web
Johnston Civil Limited,JOHNSTON CIVIL LIMITED,JOHNSTON CIVIL LIMITED,"Level 2, 83 Victoria Street, Christchurch, 8013, NEW ZEALAND",8013,address_for_service,-43.525184669311,172.631468164097,address_web
Windsor Dairy Farming Limited,WINDSOR DAIRY FARMING LIMITED,WINDSOR DAIRY FARMING LIMITED,"Level 2, 114 Wrights Road, Addington, Christchurch, 8024, NEW ZEALAND",8024,address_for_service,-43.542650250505,172.596236678118,address_web
Autometrix 2016 Limited,AUTOMETRIX 2016 LIMITED,AUTOMETRIX 2016 LIMITED,"2 Bruce Mclaren Road, Henderson, Auckland, 0612, NEW ZEALAND",0612,public_address,-36.891157751387,174.631373330313,address_web
Generation Finishes Limited,GENERATION FINISHES LIMITED,GENERATION FINISHES LIMITED,"240 Ballintoy Park Drive, Rd 5, Tauranga, 3175, NEW ZEALAND",3175,public_address,-37.744045484692,176.202385898774,address_web
Brothers Aluminium Limited,BROTHERS ALUMINIUM LIMITED,BROTHERS ALUMINIUM LIMITED,"21 Stonedon Drive, East Tamaki, Auckland, 2013, NEW ZEALAND",2013,public_address,-36.93209886408,174.884404966088,address_web
I&C NZ Limited,I&C NZ LIMITED,I C NZ LIMITED,"7 Beldon Place, Pakuranga Heights, Auckland, 2010, NEW ZEALAND",2010,address_for_service,-36.915922754871,174.892620656124,address_web
Nz Tauranga Limited,NZ TAURANGA LIMITED,NZ TAURANGA LIMITED,"24 Loughros Place, Pinehill., Auckland, Auckland, 0632, NEW ZEALAND",0632,address_for_service,-36.731591879731,174.732642394832,address_web
Asees Enterprises Limited,ASEES ENTERPRISES LIMITED,ASEES ENTERPRISES LIMITED,"61 Hopkins Street, Woolston, Christchurch, 8023, NEW ZEALAND",8023,public_address,-43.548371653794,172.668616926609,address_web
MULTANI BROTHERS TRANSPORT LIMITED,MULTANI BROTHERS TRANSPORT LIMITED,MULTANI BROTHERS TRANSPORT LIMITED,"19 Aklander Rise, Flat Bush, Auckland, 2019, NEW ZEALAND",2019,address_for_service,-36.986499343527,174.912593222648,original
Fortune Company Limited,FORTUNE COMPANY LIMITED,FORTUNE COMPANY LIMITED,"14 St Regis Way, Bethlehem, Tauranga, 3110, NEW ZEALAND",3110,address_for_service,-37.699340352649,176.110923996247,address_web
Great Kitchens Limited,GREAT KITCHENS LIMITED,GREAT KITCHENS LIMITED,"Suite 2, 35 Stonedon Drive, East Tamaki, Auckland, 2013, NEW ZEALAND",2013,address_for_service,-36.930350273349,174.884883237483,address_web
Canterbury Interior Lining & Finishing Limited,CANTERBURY INTERIOR LINING & FINISHING LIMITED,CANTERBURY INTERIOR LINING FINISHING LIMITED,"26 William Dawson Crescent, Wigram, Christchurch, 8025, NEW ZEALAND",8025,address_for_service,-43.562537447346,172.548642471688,address_web
Sahaj Cleaning service limited,SAHAJ CLEANING SERVICE LIMITED,SAHAJ CLEANING SERVICE LIMITED,"Unit 92 Tuscany Towers, 1 Ambrico Place, New Lynn, Auckland, 0600, NEW ZEALAND",0600,address_for_service,-36.911874295637,174.680379468333,address_web
NEW BLUE SKY INVESTMENT LIMITED,NEW BLUE SKY INVESTMENT LIMITED,NEW BLUE SKY INVESTMENT LIMITED,"87 Anzac Avenue, Auckland City Central, NEW ZEALAND",,address_for_service,-36.848108506225,174.772860107372,original
Kai Le Limited,KAI LE LIMITED,KAI LE LIMITED,"37 Almorah Road, Epsom, Auckland, 1023, NEW ZEALAND",1023,address_for_service,-36.873602986743,174.772532542596,address_web
LJ Dairies Limited,LJ DAIRIES LIMITED,LJ DAIRIES LIMITED,"25 Victoria Avenue, Avenal, Invercargill, 9810, NEW ZEALAND",9810,address_for_service,-46.40580154788,168.344076661553,address_web
T&L CLEANING SERVICES LIMITED,T&L CLEANING SERVICES LIMITED,T L CLEANING SERVICES LIMITED,"Flat 1, 16 Clearview Heights, Ranui, Auckland, 0612, NEW ZEALAND",0612,registered_office,-36.872293984924,174.600150238071,address_web
IYAMAN LIMITED,IYAMAN LIMITED,IYAMAN LIMITED,"773, Boundary Creek Road, Rd 2, Leeston, 7682, NEW ZEALAND",7682,address_for_service,-43.660480572684,172.224442526803,address_web
Aujla Contractors Limited,AUJLA CONTRACTORS LIMITED,AUJLA CONTRACTORS LIMITED,"93 Western Drain Road, Rd 3, Edgecumbe, 3193, NEW ZEALAND",3193,address_for_service,-37.970281349481,176.866026938365,address_web
CEVA Logistics New Zealand Limited,CEVA LOGISTICS (NEW ZEALAND) LIMITED,CEVA LOGISTICS NEW ZEALAND LIMITED,"144 Westney Rd, Auckland Airport Business District, Auckland, 2022, NEW ZEALAND",2022,public_address,-36.987792545458,174.787366834836,address_web
Moderns Transport Limited,MODERNS TRANSPORT LIMITED,MODERNS TRANSPORT LIMITED,"197 St George Street, Papatoetoe, Auckland, 2025, NEW ZEALAND",2025,address_for_service,-36.978471869127,174.860730783483,address_web
KITIGA CONSTRUCTION LIMITED,KITIGA CONSTRUCTION LIMITED,KITIGA CONSTRUCTION LIMITED,"18a Norana Avenue, Favona, Auckland, 2024, NEW ZEALAND",2024,address_for_service,-36.946317421713,174.812958713068,address_web
Eagle Eye Limited,EAGLE EYE LIMITED,EAGLE EYE LIMITED,"38 Waller Avenue, Bucklands Beach, Auckland, 2012, NEW ZEALAND",2012,address_for_service,-36.867352894911,174.905955509705,address_web
Temprecord International Limited,TEMPRECORD INTERNATIONAL LIMITED,TEMPRECORD INTERNATIONAL LIMITED,"Unit 4, 239 Burswood Drive, Burswood, Auckland, 2013, NEW ZEALAND",2013,address_for_service,-36.925382780342,174.893868721507,address_web
Kandy Dairy Farm Limited,KANDY DAIRY FARM LIMITED,KANDY DAIRY FARM LIMITED,"213 Tower Street, Ormondville Rd7, Dannevirke, 4977, NEW ZEALAND",4977,address_for_service,-40.1206,176.2319,original
Lyncrest Dairies Limited,LYNCREST DAIRIES LIMITED,LYNCREST DAIRIES LIMITED,"25 Victoria Avenue, Avenal, Invercargill, 9810, NEW ZEALAND",9810,address_for_service,-46.40580154788,168.344076661553,address_web
Davis Ventures Limited,DAVIS VENTURES LIMITED,DAVIS VENTURES LIMITED,"85 Rose Road, Grey Lynn, Auckland, 1021, NEW ZEALAND",1021,address_for_service,-36.858563421694,174.740721543664,address_web
Thermo King New Zealand Limited,THERMO KING NEW ZEALAND LIMITED,THERMO KING NEW ZEALAND LIMITED,"8 Langley Road, Wiri, Auckland, 2104, NEW ZEALAND",2104,registered_office,-37.009624427655,174.859871722227,address_web
Yellow Motors Limited,YELLOW MOTORS LIMITED,YELLOW MOTORS LIMITED,"52 Stoddard Road, Mount Roskill, Auckland, 1041, NEW ZEALAND",1041,public_address,-36.905870967035,174.730932654222,address_web
Kanuka Studio Limited,KANUKA STUDIO LIMITED,KANUKA STUDIO LIMITED,"61 Kings Drive, Wanaka, Wanaka, 9305, NEW ZEALAND",9305,registered_office,-44.686457163043,169.139622957045,address_web
Milford Family Dental Limited,MILFORD FAMILY DENTAL LIMITED,MILFORD FAMILY DENTAL LIMITED,"2 Dodson Avenue, Milford, Auckland, 0620, NEW ZEALAND",0620,address_for_service,-36.773680516879,174.766358684174,address_web
GT Civil Limited,GT CIVIL LIMITED,GT CIVIL LIMITED,"97 Edgecumbe Road, Tauranga, Tauranga, 3110, NEW ZEALAND",3110,registered_office,-37.697047985949,176.156813323571,address_web
D & B Enterprises Limited,D & B ENTERPRISES LIMITED,D B ENTERPRISES LIMITED,"5 Cyperus Street, Flat Bush, Auckland, 2019, NEW ZEALAND",2019,address_for_service,-36.985488988918,174.927350988112,original
LAKESIDE DESIGN AND BUILD LIMITED,LAKESIDE DESIGN AND BUILD LIMITED,LAKESIDE DESIGN AND BUILD LIMITED,"180 Glenda Drive, Frankton, Queenstown, 9300, NEW ZEALAND",9300,public_address,-45.011995069223,168.754252553337,address_web
Thiven Dairies Limited,THIVEN DAIRIES LIMITED,THIVEN DAIRIES LIMITED,"102 Clyde Street, Balclutha, Balclutha, 9230, NEW ZEALAND",9230,address_for_service,-46.239707514755,169.734483356464,address_web
MIHARO MANAGEMENT LIMITED,MIHARO MANAGEMENT LIMITED,MIHARO MANAGEMENT LIMITED,"77 Robinson Avenue, Holdens Bay, Rotorua, 3010, NEW ZEALAND",3010,address_for_service,-38.118807667922,176.301791079483,address_web
DIRECT KITCHEN LIMITED,DIRECT KITCHEN LIMITED,DIRECT KITCHEN LIMITED,"126 Sunnybrae Road, Hillcrest, Auckland, 0627, NEW ZEALAND",0627,public_address,-36.783270252302,174.737474394374,address_web
Landmark Capital Limited,LANDMARK CAPITAL LIMITED,LANDMARK CAPITAL LIMITED,"Suite 2403, Level 24, 120 Albert Street, Huawei Centre, Auckland Central, Auckland, 1010, NEW ZEALAND",1010,address_for_service,-36.849354182766,174.763385790756,address_web
Yetcleaning Limited,YETCLEANING LIMITED,YETCLEANING LIMITED,"34 Taradale Road, Marewa, Napier, 4110, NEW ZEALAND",4110,address_for_service,-39.498877632198,176.891222771672,address_web
PRIME SKILLS CONSTRUCTION LIMITED,PRIME SKILLS CONSTRUCTION LIMITED,PRIME SKILLS CONSTRUCTION LIMITED,"17f Prictor Street, Papakura, Papakura, 2110, NEW ZEALAND",2110,address_for_service,-37.060219229693,174.946955672906,address_web
AUCKLAND PROJECT MANAGEMENT LIMITED,AUCKLAND PROJECT MANAGEMENT LIMITED,AUCKLAND PROJECT MANAGEMENT LIMITED,"8e Cornwall Park Avenue, Epsom, Auckland, 1051, NEW ZEALAND",1051,public_address,-36.88553051878,174.782525279924,address_web
I TECH FIRE PROTECTION LIMITED,I TECH FIRE PROTECTION LIMITED,I TECH FIRE PROTECTION LIMITED,"35 Landvale Court, Browns Bay, Auckland, 0630, NEW ZEALAND",0630,address_for_service,-36.72953508642,174.735694748692,address_web
SNAP AUTO PARTS LIMITED,SNAP AUTO PARTS LIMITED,SNAP AUTO PARTS LIMITED,"39 Rangi Road, Takanini, Takanini, 2105, NEW ZEALAND",2105,address_for_service,-37.03215586349,174.915607690306,address_web
GILL BROTHERS TRANSPORT LIMITED,GILL BROTHERS TRANSPORT LIMITED,GILL BROTHERS TRANSPORT LIMITED,"23 Cascade Crescent, Tikipunga, Whangarei, 0112, NEW ZEALAND",0112,address_for_service,-35.677281983978,174.323099839652,address_web
Alpine Powder Coating Limited,ALPINE POWDER COATING LIMITED,ALPINE POWDER COATING LIMITED,"34 Partridge Road, Rd2, Wanaka, 9382, NEW ZEALAND",9382,registered_office,-44.654320988177,169.284716299402,address_web
